;0_AExt [S, W, N, E];0_AFloor;0_AInt;0_ARoof;0_ATransparent [S, W, N, E];0_AWin [S, W, N, E];0_CExt;0_CFloor;0_CInt;0_CRoof;0_RExt;0_RExtRem;0_RFloor;0_RFloorRem;0_RInt;0_RRoof;0_RRoofRem;0_RWin;0_VAir;0_alphaExt;0_alphaFloor;0_alphaInt;0_alphaRad;0_alphaRoof;0_alphaWin;0_gWin;0_mSenFac;0_nExt;0_nFloor;0_nInt;0_nOrientations;0_nPorts;0_nRoof;0_ratioWinConRad
Koerweg_50A_1586993;[77.720611683492564, 43.271816607471429, 78.205393706939503, 28.19564295976247];125.54431915299999;662.471330558;153.079338837;[18.227442316722797, 6.2963137776357048, 19.551348426734876, 7.0489107399406175];[18.227442316722797, 6.2963137776357048, 19.551348426734876, 7.0489107399406175];35831413.4288;43733526.2114;60944084.5052;6785747.013180002;0.00014725609408200002;0.00628058776644;0.00036405854268;0.0108000252729;7.34078187128e-05;4.19121723839e-05;0.00901346059523;0.00273310679994;801.57342835;2.7;1.7;2.04325027283;5.0;1.7;2.7;0.78;5;1;1;1;4;2;1;0.03
Koerweg_61_1589301;[98.555980946154875, 30.986319886575313, 98.787805649466932, 36.985203889368407];126.866794586;772.7824887160001;148.84827337299998;[24.638995236538719, 7.7465799716438282, 24.696951412366733, 9.2463009723421017];[24.638995236538719, 7.7465799716438282, 24.696951412366733, 9.2463009723421017];41806929.5733;44194212.2418;71092744.1471;6598191.0696;0.000126208598451;0.005382895590079999;0.0003602635506130001;0.0106874444502;6.29308287598e-05;4.31035408903e-05;0.00926967143985;0.00210658621328;964.1965507689999;2.7;1.7;2.04332469258;5.0;1.7;2.7;0.78;5;1;1;1;4;2;1;0.03
Koerweg_16_1587029;[38.317459004482735, 41.74089737291154, 43.076017038384443, 33.650093681316008];165.984634399;445.04968011;193.70098827099997;[9.5764360604568211, 10.435224343227885, 10.769004259596111, 7.9958366177463098];[9.5764360604568211, 10.435224343227885, 10.769004259596111, 7.9958366177463098];24705235.3101;57820962.4154;40982848.0885;8586435.71756;0.000213573921508;0.00910909505657;0.000275359716506;0.00816871889751;0.00010961488249200002;3.31226376025e-05;0.00712321914755;0.00360340384341;846.238046889;2.7;1.7;2.05228531578;5.0;1.7;2.7;0.78;5;1;1;1;4;2;1;0.03
Koerweg_101_1588533;[66.207140711722218, 64.678713367246431, 66.58691125751271, 62.819558903518192];112.271102905;709.376735861;145.90522825899998;[16.551785177930554, 15.090168912973917, 16.646727814378178, 15.704889725879548];[16.551785177930554, 15.090168912973917, 16.646727814378178, 15.704889725879548];41015435.0035;39109784.137;65428280.0476;6467730.87985;0.000128644106457;0.00548677191442;0.00040709925074;0.0120768549041;6.91189956319e-05;4.39729796823e-05;0.00945664939509;0.00218345984118;917.9891738639999;2.7;1.7;2.06693101293;5.0;1.7;2.7;0.78;5;1;1;1;4;2;1;0.03
Koerweg_74_4752807;[55.234007123814884, 63.801494339667535, 54.972865351007755, 64.82272807275487];183.99925994900002;606.829614785;227.19401934099997;[12.963492624912776, 15.950373584916884, 13.743216337751939, 15.089577366020919];[12.963492624912776, 15.950373584916884, 13.743216337751939, 15.089577366020919];37633692.3409;64096380.5623;56132835.546;10071124.8812;0.00014020399431400002;0.00597981018701;0.000248400357073;0.00736895257129;8.15330944586e-05;2.82396854299e-05;0.00607311139859;0.00241966191567;1179.84634721;2.7;1.7;2.09357191717;5.0;1.7;2.7;0.78;5;1;1;1;4;2;1;0.03
Koerweg_77_4753468;[78.99203648240956, 51.526771277199316, 78.757939693352199, 46.367523972094872];132.171432495;443.51934009;132.175736939;[19.74800912060239, 8.1118183370996029, 19.68948492333805, 11.591880993023718];[19.74800912060239, 8.1118183370996029, 19.68948492333805, 11.591880993023718];40283020.3666;46042089.7292;41844419.6695;5859125.85565;0.000130983077707;0.00558653087049;0.000345804543461;0.0102585089237;0.000118094589933;4.85405853325e-05;0.010438940009;0.00236260693737;770.851147176;2.7;1.7;2.27639937725;5.0;1.7;2.7;0.78;5;1;1;1;4;2;1;0.03
Koerweg_12_1587134;[47.97000628425468, 55.357136959481139, 48.431933549505139, 55.382009405264789];145.739151001;207.14108619900003;146.317986295;[11.99250157106367, 13.731640664976474, 10.389762420535162, 13.845502351316197];[11.99250157106367, 13.731640664976474, 10.389762420535162, 13.845502351316197];32640154.8041;50768422.0468;25010319.4373;6486027.74234;0.000161653460856;0.0068946467376;0.000313611555705;0.00930348372693;0.000280756782039;4.38489334102e-05;0.00942997251049;0.00279681849963;743.1266521289999;2.7;1.7;2.7;5.0;1.7;2.7;0.78;5;1;1;1;4;2;1;0.03
Koerweg_76_1588428;[51.569244009882553, 35.880788046360479, 51.851560970032494, 34.233075857864051];157.312347412;488.15936370800006;183.054057682;[12.892311002470638, 8.9701970115901197, 12.962890242508124, 8.5582689644660128];[12.892311002470638, 8.9701970115901197, 12.962890242508124, 8.5582689644660128];27344640.1205;54799960.009;44968385.8795;8114475.373369998;0.00019295898442;0.00822985184092;0.000290539697769;0.008619042573709998;0.000100045825747;3.5049141871e-05;0.00753752528639;0.0032207372659000004;812.7138459360001;2.7;1.7;2.05548773984;5.0;1.7;2.7;0.78;5;1;1;1;4;2;1;0.03
Koerweg_54_1588536;[99.479687208247043, 52.323100556089344, 98.423035887518949, 50.313069017137941];142.338386536;686.859373016;156.541500616;[23.131368849969984, 13.080775139022336, 24.605758971879737, 5.7539433243734859];[23.131368849969984, 13.080775139022336, 24.605758971879737, 5.7539433243734859];47357268.234;49583761.3399;63840189.9071;6939218.7627;0.000111416772625;0.00475201263137;0.000321104397661;0.009525763588549998;7.30847819959e-05;4.09852186962e-05;0.00881411372145;0.00209889617829;1050.8002417000002;2.7;1.7;2.1375552034;5.0;1.7;2.7;0.78;5;1;1;1;4;2;1;0.03
Koerweg_52_1589078;[76.554131960310386, 37.463757455359286, 78.747199823651229, 43.863726118578562];122.58654403700001;655.5796667980001;148.24407852;[19.138532990077596, 9.3659393638398214, 18.133034635006545, 7.4935109176912729];[19.138532990077596, 9.3659393638398214, 18.133034635006545, 7.4935109176912729];37286669.227;42703181.4182;60426879.5404;6571408.1383;0.000141508858162;0.0060354636523;0.000372842567931;0.0110606088977;7.46370764265e-05;4.32792169631e-05;0.00930745161849;0.00258128147509;826.66275332;2.7;1.7;2.06094593433;5.0;1.7;2.7;0.78;5;1;1;1;4;2;1;0.03
